,ID,Sex,Age,Height,Weight,ColdSens,ColdExp,Workhr,Coffeeintake,Vote_time,therm_sens,therm_pref,location,mean.Temperature_60,grad.Temperature_60,sd.Temperature_60,mean.Temperature_480,grad.Temperature_480,sd.Temperature_480,mean.Humidity_60,grad.Humidity_60,sd.Humidity_60,mean.Humidity_480,grad.Humidity_480,sd.Humidity_480,mean.Winvel_60,grad.Winvel_60,sd.Winvel_60,mean.Winvel_480,grad.Winvel_480,sd.Winvel_480,mean.Solar_60,grad.Solar_60,sd.Solar_60,mean.Solar_480,grad.Solar_480,sd.Solar_480,mean.hr_5,grad.hr_5,sd.hr_5,mean.hr_15,grad.hr_15,sd.hr_15,mean.hr_60,grad.hr_60,sd.hr_60,mean.WristT_5,grad.WristT_5,sd.WristT_5,mean.WristT_15,grad.WristT_15,sd.WristT_15,mean.WristT_60,grad.WristT_60,sd.WristT_60,mean.AnkleT_5,grad.AnkleT_5,sd.AnkleT_5,mean.AnkleT_15,grad.AnkleT_15,sd.AnkleT_15,mean.AnkleT_60,grad.AnkleT_60,sd.AnkleT_60,mean.PantT_5,grad.PantT_5,sd.PantT_5,mean.PantT_15,grad.PantT_15,sd.PantT_15,mean.PantT_60,grad.PantT_60,sd.PantT_60,mean.act_5,grad.act_5,sd.act_5,mean.act_15,grad.act_15,sd.act_15,mean.act_60,grad.act_60,sd.act_60
1316,6,Female,28,1.73,86.0,3.0,1.0,4.0,1.3,12/5/2016 12:05,2.2,-1,1,10.11666667,0.009080675,0.203752672,9.468888889,0.001195673,0.394525585,86.66666667,-0.049906191,1.07308674,91.72222222,-0.016678909,2.66491047,0.65,0.00630394,0.446196043,0.538888889,0.001143959,0.62002074,121.0833333,-0.054221388,14.63779873,55.76666667,0.377066182,58.09949815,78.49781659,0.617159816,2.087188267,78.77024482,-0.025163622,2.064054385,79.08308383,-0.029719264,2.715716181,32.50833333,0.016285714,0.062742861,32.351875,0.023102941,0.138862942,30.67655738,0.131043363,3.229992201,32.96833333,-0.023714286,0.04833908,33.069375,-0.016955882,0.09412536,30.95704918,0.15658276,3.725833841,24.47166667,-0.095714286,0.185085566,24.7425,-0.048970588,0.262259414,24.40901639,0.019069276,1.056200273,,,,10.45329707,-0.112118964,3.101798849,9.65929893,0.006167237,0.713274795
1317,6,Female,28,1.73,86.0,3.0,1.0,4.0,1.3,12/5/2016 15:53,0.9,0,1,10.97272727,-0.013955119,0.257258271,10.97333333,0.001160373,0.24904415,84.45454545,0.055680224,1.12815215,84.83333333,-0.004892218,0.949894126,0.990909091,-0.009228612,0.347719845,0.92,0.001191714,0.317750716,68.45454545,-1.232538569,22.71723415,119.3666667,-0.611573154,46.76978345,,,,,,,,,,30.77,-0.230285714,0.518729216,30.93,-0.033647059,0.326026584,31.10967213,-0.012198837,0.290401832,34.705,-0.065428571,0.169204019,34.694375,0.002808824,0.108993501,34.46590164,0.009994183,0.194322559,27.315,0.014571429,0.086429162,27.550625,-0.049102941,0.25283641,29.29081967,-0.080313591,1.600601236,,,,,,,,,
1318,6,Female,28,1.73,86.0,3.0,1.0,4.0,1.3,12/5/2016 16:25,-0.6,1,1,10.38,-0.010754717,0.130384048,10.38,-0.010754717,0.130384048,86.8,0.033962264,0.447213595,86.8,0.033962264,0.447213595,0.42,0.008867925,0.319374388,0.42,0.008867925,0.319374388,21.6,-0.705660377,8.173126697,21.6,-0.705660377,8.173126697,,,,,,,,,,28.21333333,0.113714286,0.337559871,28.63,-0.072411765,0.450821472,29.1690625,-0.064345674,0.680049141,33.54,-0.100571429,0.200997512,33.738125,-0.038220588,0.209482497,33.974375,-0.029145894,0.295142803,22.00333333,-0.1,0.192215157,22.458125,-0.092926471,0.443985266,23.560625,-0.143779326,1.399829339,,,,,,,,,
1319,6,Female,28,1.73,86.0,3.0,1.0,4.0,1.3,12/5/2016 17:25,1.0,0,-1,10.08,-0.006330489,0.122927259,10.08,-0.006330489,0.122927259,88.3,0.032117921,0.674948558,88.3,0.032117921,0.674948558,0.29,0.005446082,0.292308817,0.29,0.005446082,0.292308817,3.3,-0.213033359,5.100108931,3.3,-0.213033359,5.100108931,,,,,,,,,,30.63666667,0.116,0.287170101,30.58875,0.057911765,0.504260184,31.30183333,-0.020852181,1.176525323,29.74,-0.015428571,0.032863353,29.796875,-0.007397059,0.061937468,31.79233333,-0.09304918,1.772996474,19.57333333,-0.038285714,0.074206918,19.806875,-0.048308824,0.231595013,20.73783333,-0.033429008,0.631951757,,,,,,,9.676182603,0.006778354,0.811947313
1320,6,Female,28,1.73,86.0,3.0,1.0,4.0,1.3,12/5/2016 18:25,0.7,-1,1,9.841666667,-0.003286713,0.066855792,9.841666667,-0.003286713,0.066855792,88.16666667,-0.044755245,0.937436867,88.16666667,-0.044755245,0.937436867,0.175,-0.012097902,0.28959219,0.175,-0.012097902,0.28959219,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,33.64333333,0.130857143,0.250891743,33.046875,0.115397059,0.554601584,32.4395,0.02936788,0.929586066,31.06333333,0.096571429,0.184571576,30.646875,0.080308824,0.385205032,29.76183333,0.022989997,0.61091621,18.35333333,-0.016,0.036147845,18.41625,-0.012970588,0.064381674,18.78483333,-0.018312587,0.323678495,,,,10.07922163,0.200250325,2.430229089,10.07414415,0.125022596,2.433048721
1321,6,Female,28,1.73,86.0,3.0,1.0,4.0,1.3,12/5/2016 19:26,-0.6,0,1,9.633333333,-0.002237762,0.049236596,9.633333333,-0.002237762,0.049236596,86.91666667,-0.003496503,0.288675135,86.91666667,-0.003496503,0.288675135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,33.27,0.04,0.106395489,32.859375,0.085808824,0.437987348,33.52163934,-0.028347964,0.657961955,32.71833333,0.034,0.073869254,32.516875,0.043955882,0.21570717,32.11295082,0.017967213,0.360815485,17.85333333,-0.016,0.036147845,17.89,-0.007411765,0.040987803,18.05327869,-0.007776838,0.140056195,,,,,,,9.787103719,,0.707715611
1322,6,Female,28,1.73,86.0,3.0,1.0,4.0,1.3,12/5/2016 20:25,1.1,-1,1,9.572727273,-0.001818182,0.064666979,9.572727273,-0.001818182,0.064666979,88.63636364,0.036363636,0.809039835,88.63636364,0.036363636,0.809039835,0.145454545,0.010181818,0.201809992,0.145454545,0.010181818,0.201809992,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,33.675,0.062571429,0.117089709,33.47625,0.025470588,0.209853123,33.42169492,-0.001194623,0.285941594,32.88333333,0.048571429,0.092879851,32.8275,0.006676471,0.082985943,32.79,0.000733489,0.096150026,17.55,-0.015428571,0.032863353,17.56875,-0.003441176,0.024186773,17.67745763,-0.005135593,0.090221819,,,,9.75092237,,0.397340722,9.725275741,0.111489334,0.546407107
1323,6,Female,28,1.73,86.0,3.0,1.0,4.0,1.3,12/5/2016 21:27,1.5,-1,1,9.67,-0.00352211,0.08232726,9.67,-0.00352211,0.08232726,89.5,-0.033359193,0.707106781,89.5,-0.033359193,0.707106781,0.84,0.006144298,0.263312235,0.84,0.006144298,0.263312235,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,31.155,0.094571429,0.217600551,30.94625,2.94e-05,0.557026331,32.74770492,-0.055185087,1.152356128,31.67,-0.010285714,0.030983867,32.010625,-0.088955882,0.493510807,32.68967213,-0.02182972,0.486805804,17.33,-2.49e-15,0.0,17.35625,-0.005558824,0.030740852,17.43590164,-0.003583818,0.066140685,,,,,,,9.330407619,-0.016612154,0.942896941
1324,6,Female,28,1.73,86.0,3.0,1.0,4.0,1.3,12/5/2016 22:26,-1.1,1,1,9.4,-0.006972833,0.134164079,9.4,-0.006972833,0.134164079,87.27272727,-0.009831824,0.467099366,87.27272727,-0.009831824,0.467099366,0.263636364,-0.009883571,0.290767011,0.263636364,-0.009883571,0.290767011,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,32.96666667,-0.192,0.364947485,32.925625,0.014161765,0.286262554,32.39440678,0.031272355,0.584717059,32.19,5.58e-13,0.030983867,32.135,0.001323529,0.081240384,31.84694915,0.015400935,0.284981876,17.21,-1.24e-15,0.0,17.21,0.0,0.0,17.26084746,-0.002472238,0.045685889,,,,,,,,,
1325,6,Female,28,1.73,86.0,3.0,1.0,4.0,1.3,12/5/2016 23:25,-1.3,1,1,8.972727273,-0.005135834,0.110371274,8.972727273,-0.005135834,0.110371274,87.09090909,0.004786546,0.301511345,87.09090909,0.004786546,0.301511345,0.109090909,0.004036223,0.186839747,0.109090909,0.004036223,0.186839747,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,33.34166667,0.034,0.073325757,33.236875,0.031514706,0.198652754,32.68355932,0.012136762,0.53204149,31.22833333,0.160857143,0.411456762,31.376875,-0.003426471,0.410491068,31.25288136,-0.014991233,0.66838212,17.21,-1.24e-15,0.0,17.21,0.0,0.0,17.29677966,0.000679719,0.271429426,9.601496602,,,9.601496602,,,9.600567756,0.008676478,0.431900942
1326,6,Female,28,1.73,86.0,3.0,1.0,4.0,1.3,12/6/2016 8:11,-1.0,1,1,5.75,0.020979021,0.391964748,6.388372093,-0.00474757,0.742874957,70.5,-0.026573427,0.674199862,69.58139535,-0.002453013,3.084935375,0.6,0.016223776,0.404519917,0.546511628,0.001340886,0.428594879,11.66666667,0.467132867,8.520919,1.627906977,0.017663515,5.092200522,,,,,,,,,,34.43333333,-0.656,1.265459073,34.96625,-0.096852941,0.864730208,33.54377049,0.063144368,1.297216461,30.96833333,0.099142857,0.208462627,31.165,-0.058294118,0.426989461,31.65065574,-0.006098361,0.470980781,16.48,-0.013714286,0.030983867,16.505,-0.004235294,0.026832816,16.52393443,-0.001034373,0.026537941,,,,,,,,,
1327,6,Female,28,1.73,86.0,3.0,1.0,4.0,1.3,12/6/2016 8:27,-1.0,1,1,6.6,0.02,0.1,6.6,0.02,0.1,69.33333333,-3.49e-12,0.577350269,69.33333333,-3.49e-12,0.577350269,1.3,-7.69e-17,0.0,1.3,-7.69e-17,0.0,40.66666667,1.8,9.018499506,40.66666667,1.8,9.018499506,,,,,,,,,,30.93833333,-0.018571429,0.053072278,31.07625,-0.050794118,0.342887251,31.07625,-0.050794118,0.342887251,32.33333333,0.096571429,0.181512167,31.8725,0.092823529,0.442470338,31.8725,0.092823529,0.442470338,16.46,1.24e-15,0.0,16.4675,-0.001058824,0.020493902,16.4675,-0.001058824,0.020493902,,,,,,,,,
1328,6,Female,28,1.73,86.0,3.0,1.0,4.0,1.3,12/6/2016 9:30,0.9,0,1,7.115384615,0.009450549,0.186396324,7.115384615,0.009450549,0.186396324,69.23076923,0.036263736,0.832050294,69.23076923,0.036263736,0.832050294,1.630769231,-0.015494505,0.425018853,1.630769231,-0.015494505,0.425018853,61.69230769,0.463736264,9.843649521,61.69230769,0.463736264,9.843649521,,,,,,,,,,30.655,-0.219714286,0.452537291,31.051875,-0.079338235,0.429638899,31.43508197,-0.00769487,0.407650271,27.005,-0.096285714,0.192431806,27.3675,-0.067558824,0.331048838,28.48622951,-0.056257007,1.027440451,16.95666667,0.029714286,0.058195074,16.91125,0.008735294,0.051623638,16.76327869,0.006747224,0.122742567,9.681621608,-0.102387011,0.374859043,9.681621608,-0.102387011,0.374859043,9.666987651,0.000664493,0.643177893
