,ID,Sex,Age,Height,Weight,ColdSens,ColdExp,Workhr,Coffeeintake,Vote_time,therm_sens,therm_pref,location,mean.Temperature_60,grad.Temperature_60,sd.Temperature_60,mean.Temperature_480,grad.Temperature_480,sd.Temperature_480,mean.Humidity_60,grad.Humidity_60,sd.Humidity_60,mean.Humidity_480,grad.Humidity_480,sd.Humidity_480,mean.Winvel_60,grad.Winvel_60,sd.Winvel_60,mean.Winvel_480,grad.Winvel_480,sd.Winvel_480,mean.Solar_60,grad.Solar_60,sd.Solar_60,mean.Solar_480,grad.Solar_480,sd.Solar_480,mean.hr_5,grad.hr_5,sd.hr_5,mean.hr_15,grad.hr_15,sd.hr_15,mean.hr_60,grad.hr_60,sd.hr_60,mean.WristT_5,grad.WristT_5,sd.WristT_5,mean.WristT_15,grad.WristT_15,sd.WristT_15,mean.WristT_60,grad.WristT_60,sd.WristT_60,mean.AnkleT_5,grad.AnkleT_5,sd.AnkleT_5,mean.AnkleT_15,grad.AnkleT_15,sd.AnkleT_15,mean.AnkleT_60,grad.AnkleT_60,sd.AnkleT_60,mean.PantT_5,grad.PantT_5,sd.PantT_5,mean.PantT_15,grad.PantT_15,sd.PantT_15,mean.PantT_60,grad.PantT_60,sd.PantT_60,mean.act_5,grad.act_5,sd.act_5,mean.act_15,grad.act_15,sd.act_15,mean.act_60,grad.act_60,sd.act_60
912,1,Male,26,1.71,68.0,3.7,3.4,5.0,0.2,11/28/2016 14:51,-0.7,1,1,14.44,-0.008869048,0.340587727,11.82386364,0.012803628,1.788211353,69.1,0.14077381,3.510302298,82.15909091,-0.072028638,10.26083544,1.68,-0.042291667,1.063328109,1.943181818,0.003088257,0.916489486,214.7,-3.638095238,148.0991035,133.9204545,0.602394337,117.7164157,80.27374302,-0.523256544,2.615410888,80.27374302,-0.523256544,2.615410888,80.27374302,-0.523256544,2.615410888,33.545,0.13,0.287523912,31.16384615,0.693736264,3.128257072,31.16384615,0.693736264,3.128257072,33.12,-0.006857143,0.030983867,32.38285714,0.261846154,1.616322648,32.38285714,0.261846154,1.616322648,24.87666667,-0.461714286,0.882126219,26.087,-0.550848485,1.716210619,26.087,-0.550848485,1.716210619,9.445735182,-0.087238442,0.301173966,9.452867883,-0.05894959,0.455174498,9.567331064,-0.008421436,0.578391828
913,1,Male,26,1.71,68.0,3.7,3.4,5.0,0.2,11/28/2016 14:59,-0.6,1,1,13.5,,,13.5,,,77.0,,,77.0,,,0.4,,,0.4,,,38.0,,,38.0,,,79.34219269,0.206833733,2.58698934,79.7875,-0.103665815,2.514394883,79.7875,-0.103665815,2.514394883,35.14833333,0.080857143,0.152763434,34.9925,0.126428571,0.326791764,34.9925,0.126428571,0.326791764,33.27,0.024,0.048989795,33.235,0.030714286,0.07855844,33.235,0.030714286,0.07855844,22.96666667,-0.093142857,0.18991226,23.1075,-0.122380952,0.313994995,23.1075,-0.122380952,0.313994995,,,,,,,,,
914,1,Male,26,1.71,68.0,3.7,3.4,5.0,0.2,11/28/2016 15:49,0.8,0,1,13.6,0.01430303,0.240370085,13.6,0.01430303,0.240370085,75.3,-0.105454545,1.766981104,75.3,-0.105454545,1.766981104,0.4,1.92e-18,0.0,0.4,1.92e-18,0.0,128.2,-0.278787879,46.72805486,128.2,-0.278787879,46.72805486,91.73754153,12.86712284,21.46301204,79.19422863,2.126047678,15.4053746,79.742,0.022857869,9.842174157,33.79666667,0.058857143,0.148817562,33.251875,0.12475,0.631614004,34.0912,-0.056163265,1.108690421,33.35166667,-0.203142857,0.395849298,33.550625,-0.021808824,0.332795608,33.351,0.000720768,0.329236904,22.75,-0.481142857,0.999759971,23.34,-0.100852941,0.816210757,22.763,0.008233854,0.702976906,10.01084102,,,10.01084102,,,9.520432795,0.015784914,0.422130501
915,1,Male,26,1.71,68.0,3.7,3.4,5.0,0.2,11/28/2016 16:59,0.3,0,1,12.37272727,-0.032622721,0.598482931,12.56923077,-0.034652206,0.727306235,75.0,0.070967742,1.414213562,74.76923077,0.060732984,1.423250163,0.754545455,-0.002173913,0.405866077,0.7,0.002528048,0.393700394,24.36363636,-0.79256662,15.45491978,30.61538462,-0.959910247,21.55434396,68.51162791,0.191309322,1.721636143,68.99445061,-0.027477722,1.871711116,73.00666482,-0.160869914,5.744655488,33.19,-0.008571429,0.024494897,33.090625,0.024661765,0.138874944,32.4342623,0.006564252,0.596158421,32.85333333,-0.096571429,0.181512167,32.841875,0.019602941,0.246149514,32.1142623,0.01707615,0.607732011,23.25,0.184,0.348597189,22.788125,0.073838235,0.423229154,19.77704918,0.094489688,3.072121061,,,,,,,9.677075802,-0.708225629,1.164902135
916,1,Male,26,1.71,68.0,3.7,3.4,5.0,0.2,11/28/2016 18:11,-1.1,1,1,11.11818182,-3.88e-05,0.040451992,11.16428571,-0.002857143,0.100820807,76.27272727,-0.062483829,1.348399725,76.42857143,-0.040714286,1.222499691,0.227272727,-0.005821475,0.296954236,0.235714286,-0.003714286,0.27625836,0.0,0.0,0.0,0.0,0.0,0.0,,,,79.49609375,-0.003287716,4.909373225,82.30142084,0.455034954,11.61052143,29.35166667,-0.191142857,0.362624691,28.9975,0.084235294,0.563554197,31.09360656,-0.108227922,2.203472285,32.22,-0.022285714,0.058991525,32.19,0.006823529,0.075365775,31.76819672,-0.009391327,0.834035387,18.25166667,-0.011142857,0.05231316,18.09,0.043705882,0.258508543,18.89180328,-0.131631941,3.822543877,,,,9.496324312,-0.009429856,0.903696311,9.523069251,-0.040320157,1.109432258
917,1,Male,26,1.71,68.0,3.7,3.4,5.0,0.2,11/28/2016 19:55,1.3,-1,1,10.89230769,-0.010879121,0.213937446,11.03809524,-0.007844156,0.255883158,74.69230769,0.01978022,0.480384461,74.19047619,0.023116883,0.813575296,0.7,0.001868132,0.393700394,0.680952381,0.001116883,0.344411161,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,30.735,0.342,0.640835392,30.465,0.013323529,0.602638642,24.21590164,0.285707562,5.660248928,32.44833333,0.404285714,0.757110736,31.598125,0.148161765,0.819351115,32.46688525,-0.015461132,0.750247828,17.48333333,1.631428572,3.176536898,14.49,0.464705882,3.046506196,17.73852459,-0.062259122,2.655364279,9.480933617,4.445054793,1.485512736,9.480933617,4.445054793,1.485512736,9.923979282,-0.028259062,1.952164103
918,1,Male,26,1.71,68.0,3.7,3.4,5.0,0.2,11/28/2016 21:15,0.2,0,1,9.892307692,-0.012637363,0.249871762,10.0,-0.013470588,0.324550972,78.46153846,0.034065934,0.776250026,78.0,0.046470588,1.211060142,0.338461538,0.002637363,0.150213523,0.38125,-0.000911765,0.193971647,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,34.75166667,0.054571429,0.106661458,34.604375,0.034426471,0.193871736,34.51655738,-0.006400317,0.365020023,33.3,0.008571429,0.024494897,33.448125,-0.018661765,0.144831799,34.02786885,-0.027017451,0.495943931,23.40333333,-0.200571429,0.384222158,23.98625,-0.064676471,0.919803421,23.15409836,0.025406134,0.788556439,0.737098026,4.81e-05,1.87e-05,0.737098026,4.81e-05,1.87e-05,0.737098026,4.81e-05,1.87e-05
919,1,Male,26,1.71,68.0,3.7,3.4,5.0,0.2,11/28/2016 22:01,-0.4,1,1,9.377777778,-0.005666667,0.083333333,9.377777778,-0.005666667,0.083333333,78.77777778,-0.003333333,0.440958552,78.77777778,-0.003333333,0.440958552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.84053156,-2.206657719,5.243518385,87.70033296,1.023283811,9.424028974,86.72372372,1.075689397,9.539798912,33.71,-0.005142857,0.032863353,33.866875,-0.028544118,0.235816843,33.97956522,-0.01248597,0.292650391,33.28833333,-0.052857143,0.102842922,33.304375,-0.002338235,0.068893033,33.22652174,0.004670984,0.096037432,21.54,0.098857143,0.188361355,21.505625,0.003720588,0.129510296,21.68521739,-0.016711687,0.321860833,,,,,,,,,
920,1,Male,26,1.71,68.0,3.7,3.4,5.0,0.2,11/28/2016 22:59,0.5,0,1,9.45,0.006332139,0.106904497,9.45,0.006332139,0.106904497,76.5,-0.086618877,1.414213562,76.5,-0.086618877,1.414213562,0.7,0.029749104,0.472077475,0.7,0.029749104,0.472077475,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,87.00760456,0.148779761,6.803115808,32.85666667,0.226285714,0.427442004,32.31125,0.091323529,0.513613019,33.27293103,-0.033728814,0.79119942,33.01,0.08,0.151525575,32.654375,0.071544118,0.346024445,32.67017241,-0.006617552,0.299054014,22.24666667,0.208,0.502022576,21.45,0.170911765,0.867755726,21.23224138,-0.002860439,0.599423826,,,,,,,9.76944271,3.411207951,2.575596863
921,1,Male,26,1.71,68.0,3.7,3.4,5.0,0.2,11/28/2016 23:59,-0.4,1,1,9.46,-0.006450425,0.126491106,9.46,-0.006450425,0.126491106,74.9,-0.009314826,0.316227766,74.9,-0.009314826,0.316227766,1.39,-0.027329627,0.548634669,1.39,-0.027329627,0.548634669,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,33.11833333,-0.066571429,0.155745519,33.231875,-0.019720588,0.140770203,33.57716667,-0.012223673,0.344482376,32.445,-0.045428571,0.237212984,32.594375,-0.034044118,0.227302112,33.02983333,-0.015130036,0.317033344,21.02,-0.416571429,0.816112737,22.385,-0.212058824,1.32888926,22.29466667,-0.012090025,1.378022984,,,,,,,,,
