,ID,Sex,Age,Height,Weight,ColdSens,ColdExp,Workhr,Coffeeintake,Vote_time,therm_sens,therm_pref,location,mean.Temperature_60,grad.Temperature_60,sd.Temperature_60,mean.Temperature_480,grad.Temperature_480,sd.Temperature_480,mean.Humidity_60,grad.Humidity_60,sd.Humidity_60,mean.Humidity_480,grad.Humidity_480,sd.Humidity_480,mean.Winvel_60,grad.Winvel_60,sd.Winvel_60,mean.Winvel_480,grad.Winvel_480,sd.Winvel_480,mean.Solar_60,grad.Solar_60,sd.Solar_60,mean.Solar_480,grad.Solar_480,sd.Solar_480,mean.hr_5,grad.hr_5,sd.hr_5,mean.hr_15,grad.hr_15,sd.hr_15,mean.hr_60,grad.hr_60,sd.hr_60,mean.WristT_5,grad.WristT_5,sd.WristT_5,mean.WristT_15,grad.WristT_15,sd.WristT_15,mean.WristT_60,grad.WristT_60,sd.WristT_60,mean.AnkleT_5,grad.AnkleT_5,sd.AnkleT_5,mean.AnkleT_15,grad.AnkleT_15,sd.AnkleT_15,mean.AnkleT_60,grad.AnkleT_60,sd.AnkleT_60,mean.PantT_5,grad.PantT_5,sd.PantT_5,mean.PantT_15,grad.PantT_15,sd.PantT_15,mean.PantT_60,grad.PantT_60,sd.PantT_60,mean.act_5,grad.act_5,sd.act_5,mean.act_15,grad.act_15,sd.act_15,mean.act_60,grad.act_60,sd.act_60
2941,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/15/2017 19:12,0.2,0,1,15.125,-0.025384615,0.467342584,15.21428571,-0.022505495,0.48652163,68.83333333,0.092307692,1.800673275,68.42857143,0.087912088,1.949922512,0.85,-0.004475524,0.239317211,0.857142857,-0.003340659,0.220887321,108.5833333,-2.795104895,69.74428401,121.8571429,-2.667252747,78.90974118,111.6312292,0.525480187,7.615787647,110.8046615,0.472354196,6.155360845,104.842266,0.080590159,9.741355243,31.54833333,-0.179142857,0.371828814,31.21625,0.104117647,0.747349762,29.66360656,0.056023797,1.233007208,30.02,-0.15,0.264291506,30.102,-0.004178571,0.18906537,29.64166667,0.028446791,0.669417067,22.054,-0.058,0.115887877,21.932,0.029214286,0.182920748,21.69733333,0.018412892,0.974512249,,,,,,,9.557380229,0.013497266,1.06358126
2942,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/15/2017 20:06,0.4,0,1,13.51,-0.026363636,0.462961481,13.51,-0.026363636,0.462961481,73.6,0.08,1.505545305,73.6,0.08,1.505545305,0.42,0.001636364,0.301109061,0.42,0.001636364,0.301109061,19.8,-0.84,14.89071299,19.8,-0.84,14.89071299,116.4319249,3.441708691,10.05744419,112.9051724,0.887427263,10.31093049,107.1293516,0.163241658,10.4877018,28.385,0.130571429,0.248575944,26.8275,0.313970588,1.523187447,28.33666667,-0.088769964,2.113388587,29.884,-0.07,0.115887877,29.85866667,0.020214286,0.200743855,29.69574074,0.00113017,0.322394355,22.602,-0.325,0.531008475,22.04,0.151607143,0.886622806,21.77814815,0.010116257,0.535900139,9.548705643,0.056657635,1.344957228,9.489311255,0.004811021,1.046245849,9.464404171,0.002802706,0.907988648
2943,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/15/2017 21:00,-0.8,1,1,12.0,-0.036564774,0.645865975,12.0,-0.036564774,0.645865975,78.25,0.101892285,1.832250763,78.25,0.101892285,1.832250763,1.95,0.036681223,0.728991476,1.95,0.036681223,0.728991476,0.0,0.0,0.0,0.0,0.0,0.0,83.51827243,0.953827199,9.442307187,80.74805771,0.426498274,7.961840177,86.02685185,-0.244384549,8.464710973,30.44333333,-0.012,0.10764138,30.34,0.009470588,0.118096006,30.58518519,-0.011066895,0.723903832,28.61,0.006,0.042426407,28.72133333,-0.024035714,0.115811834,29.41296296,-0.034892319,0.566037633,24.28,0.036,0.06,24.292,-0.001928571,0.040567404,23.70333333,0.029269297,0.509398461,9.472239176,,,9.472239176,,,9.431660086,0.007717675,0.918170273
2944,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/15/2017 22:00,0.0,0,1,10.51818182,-0.017263017,0.321926022,10.51818182,-0.017263017,0.321926022,84.09090909,0.058344459,1.136181804,84.09090909,0.058344459,1.136181804,2.6,-0.007049399,0.491934955,2.6,-0.007049399,0.491934955,0.0,0.0,0.0,0.0,0.0,0.0,90.42524917,0.722782777,5.280646459,94.65593785,-1.190802041,8.307114804,94.00555556,0.331791677,13.59181357,32.07,0.182857143,0.356707163,29.555625,0.507308824,2.462562267,29.0535,-0.009048347,1.63297153,27.586,0.042,0.068410526,26.682,0.2245,1.122498489,27.941,-0.053883301,1.356503107,22.93,0.181,0.288183969,20.46466667,0.5835,2.751861361,21.91283333,-0.079190053,2.511577998,,,,9.589526164,-0.00075962,0.124827493,9.485383759,0.008506965,0.849527409
2945,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/15/2017 23:01,0.2,0,1,9.736363636,-0.00656051,0.143336857,9.736363636,-0.00656051,0.143336857,88.45454545,0.043057325,1.035725481,88.45454545,0.043057325,1.035725481,3.2,-0.003783439,0.473286383,3.2,-0.003783439,0.473286383,0.0,0.0,0.0,0.0,0.0,0.0,80.55149502,4.168383534,8.737744146,80.77691454,0.267254664,7.021566763,86.12746459,-0.156898517,6.87104419,33.11,0.073714286,0.184499322,32.759375,0.055985294,0.306560897,32.65868852,0.005547858,0.261103271,30.518,0.568,0.93087056,30.074,0.068178571,0.60208922,29.20766667,0.039036955,0.758549836,26.692,1.01,1.659674667,25.78066667,0.162678571,1.111983213,24.98233333,0.040777438,0.89331105,7.557827069,,,7.557828359,-3.25e-07,1.82e-06,9.559880385,0.003624561,0.216953457
2946,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/16/2017 0:04,0.1,0,1,9.583333333,-0.001398601,0.038924947,9.583333333,-0.001398601,0.038924947,89.41666667,-0.014685315,0.514928651,89.41666667,-0.014685315,0.514928651,3.133333333,-0.008671329,0.384550111,3.133333333,-0.008671329,0.384550111,0.0,0.0,0.0,0.0,0.0,0.0,76.72093023,-0.682862863,4.867086103,74.98996656,0.357016071,4.720173,75.94968029,-0.024724391,4.915467068,32.475,0.089428571,0.200374649,32.05875,0.053852941,0.37275327,32.46278689,-0.00946642,0.440814138,30.284,-0.063,0.112383273,30.31,-0.0015,0.087096006,30.24016667,-0.001661851,0.197934176,26.52,-0.087,0.230325856,26.03933333,0.065892857,0.390630748,25.7335,0.001799111,0.492333857,,,,9.431172303,-6.66e-06,4.95e-06,9.342843069,0.006362343,0.595360521
2948,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/16/2017 1:24,-0.3,0,1,9.1375,-0.00547619,0.074402381,9.1375,-0.00547619,0.074402381,90.25,1.95e-13,0.46291005,90.25,1.95e-13,0.46291005,1.9375,0.000714286,0.682301777,1.9375,0.000714286,0.682301777,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,101.3118644,-5.025374576,17.27401343,20.47666667,-0.053714286,0.102111051,20.619375,-0.028602941,0.140497628,22.67511628,-0.17910752,2.646718878,21.044,-0.063,0.099649385,21.18666667,-0.027785714,0.129651548,23.36116279,-0.178008155,2.701532378,23.028,-0.226,0.366155705,23.212,-0.027785714,0.24208027,21.04581395,0.201603745,3.015449293,,,,,,,9.290746163,0.012000058,0.152179545
2950,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/16/2017 11:02,-0.3,0,1,11.53333333,7.4e-14,0.051639778,11.53333333,7.4e-14,0.051639778,88.66666667,0.045714286,0.516397779,88.66666667,0.045714286,0.516397779,1.783333333,0.021142857,0.285773803,1.783333333,0.021142857,0.285773803,204.6666667,1.657142857,28.81434828,204.6666667,1.657142857,28.81434828,,,,88.34951456,7.347276449,6.832317578,88.65,1.989010779,18.58078711,25.862,1.161,2.543004129,28.11933333,-0.520585029,3.384556242,30.366,-0.309539533,3.333694854,26.548,0.825,1.558723837,27.48933333,-0.270071429,2.012168222,29.43709677,-0.224181452,2.415010274,25.40666667,0.157714286,0.544524257,24.33428571,0.250513389,1.559781613,25.60266667,-0.101348628,2.01255359,,,,,,,9.661035538,-0.00502185,0.742318809
2951,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/16/2017 12:07,-0.7,1,1,11.34166667,-0.00048951,0.066855792,11.36153846,-0.002087912,0.096076892,91.33333333,0.032167832,0.651338947,91.15384615,0.040659341,0.898717034,2.416666667,-0.001818182,0.480214598,2.4,2.13e-14,0.463680925,151.75,-0.104195804,19.38192691,156.4615385,-0.485714286,25.15821729,,,,,,,111.1941309,0.023563729,8.610283596,29.722,-0.075,0.129499035,29.95333333,-0.005071429,0.361359865,29.86016667,-0.035516255,1.65826486,26.434,0.23,0.368957992,26.94333333,-0.078428571,0.461390239,26.95633333,-0.019492637,1.400061702,17.15833333,0.155714286,0.410970396,18.435,-0.171941176,1.05517771,19.24180328,-0.074093601,2.629476823,7.849375071,,,9.435240458,0.104291554,1.515161862,9.488134974,-0.006186968,1.526238284
2954,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/16/2017 14:00,-0.2,0,1,12.45714286,0.020714286,0.250713268,12.45714286,0.020714286,0.250713268,90.85714286,-0.107142857,1.345185418,90.85714286,-0.107142857,1.345185418,2.8,0.049285714,0.787400787,2.8,0.049285714,0.787400787,317.5714286,5.7,69.59132404,317.5714286,5.7,69.59132404,79.81560284,-5.080282684,12.58033422,79.65460526,-3.824568451,12.14797835,79.65460526,-3.824568451,12.14797835,29.836,0.342,0.543166641,29.182,0.06,0.690198729,29.5130303,-0.016423797,0.774945502,28.108,0.086,0.151062901,27.07333333,0.218714286,1.019030819,26.85090909,0.03290107,0.763770923,22.62166667,0.456285714,0.861914536,20.68,0.382264706,1.846567988,19.79909091,0.149070856,1.752629032,9.77602327,,0.22424269,9.791288834,-0.018236628,0.45845797,9.725685024,0.011410276,0.434559849
2955,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/16/2017 14:53,-0.4,1,1,13.35,-0.010545455,0.259272486,13.35,-0.010545455,0.259272486,86.2,0.00969697,0.788810638,86.2,0.00969697,0.788810638,2.31,0.001818182,0.517365119,2.31,0.001818182,0.517365119,416.7,-7.113939394,174.0568553,416.7,-7.113939394,174.0568553,62.63122924,1.670035863,6.762165936,65.70416198,-0.673726159,6.621286534,73.30671736,-0.263265394,9.679214543,29.634,0.08,0.147241299,29.87133333,-0.035535714,0.223921755,30.89811321,-0.041951298,0.75533247,28.158,-0.012,0.026832816,28.42066667,-0.056964286,0.264209513,28.37603774,0.005122561,0.222255394,24.95833333,-0.21,0.42873846,25.363125,-0.155573529,1.033109989,24.56735849,0.042417352,1.06081636,,,,9.848663182,,0.154109828,9.784712907,0.003556701,0.21984942
2956,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/16/2017 16:13,0.2,0,1,12.90833333,-0.004825175,0.339674532,12.9875,-0.006529412,0.324294105,86.58333333,0.037062937,1.164500153,86.3125,0.029705882,1.138346754,3.358333333,0.007062937,1.048339235,3.325,0.007117647,1.047854952,250.3333333,-1.772027972,86.55143855,273.125,-2.196470588,100.7848368,102.6119403,-4.190176935,9.519201369,113.2627737,0.192860784,15.11160725,110.8126456,0.382366191,15.16126713,29.722,-0.143,0.254597722,30.94666667,-0.184285714,1.088745455,29.85366667,0.053891637,1.464341081,25.674,0.306,0.684602074,27.172,-0.211464286,1.276771598,27.72566667,-0.013894415,0.770193387,18.035,0.635714286,1.255209146,19.56125,-0.225617647,1.753156677,20.97098361,-0.05341248,1.428019263,4.255211041,,5.32e-06,9.719985138,-1.058016566,2.654855916,9.583597932,0.003447367,1.494089669
2957,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/16/2017 18:40,0.3,-1,1,11.53076923,-0.003516484,0.103155347,11.81,-0.007746385,0.399439262,93.76923077,-0.007692308,0.43852901,92.1,0.041245829,2.073644135,3.146153846,-0.007032967,0.630628502,3.193333333,0.001121246,0.929936347,93.23076923,-1.428571429,39.7264686,116.1,-0.53948832,39.68787707,84.36877076,2.684191767,6.807365238,81.43337066,0.234215708,6.558574092,80.98412698,0.083916724,7.348606412,32.008,-0.051,0.082885463,31.27066667,0.143821429,0.689683848,31.0125,0.005585718,0.42701417,28.06,-0.032,0.053851648,28.188,-0.017321429,0.104485132,28.80516667,-0.031894137,0.587633841,23.90666667,0.006857143,0.105198226,23.944375,-0.013926471,0.117868217,24.23,0.004368059,0.538182125,9.587397219,,0.396189476,9.587397219,,0.396189476,9.294619379,0.024393482,0.311218908
2959,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/16/2017 19:06,-0.3,0,1,11.46666667,4.83e-13,0.057735027,11.46666667,4.83e-13,0.057735027,92.66666667,0.1,0.577350269,92.66666667,0.1,0.577350269,2.666666667,-0.09,0.450924975,2.666666667,-0.09,0.450924975,40.66666667,-1.8,9.018499506,40.66666667,-1.8,9.018499506,105.5494881,-3.219537898,8.599644072,109.1655716,-1.097338933,7.432958076,109.1655716,-1.097338933,7.432958076,29.596,-0.048,0.100399203,29.68384615,-0.032637363,0.154733021,29.68384615,-0.032637363,0.154733021,27.498,0.105,0.171376778,26.61153846,0.229395604,0.911462617,26.61153846,0.229395604,0.911462617,20.165,0.079714286,0.239227925,19.07,0.318681319,1.3255502,19.07,0.318681319,1.3255502,,,,,,,,,
2960,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/16/2017 21:08,-0.1,0,1,10.81666667,-0.001398601,0.038924947,11.02083333,-0.006826087,0.262063993,95.25,-0.000699301,0.452267017,94.625,0.021130435,0.923721208,2.175,-0.008181818,0.653834842,2.145833333,-0.002043478,0.545319345,0.0,0.0,0.0,11.20833333,-0.392086957,16.70974505,103.8433333,0.99525152,7.155613057,99.12249443,0.544217852,9.648708511,97.55664886,0.016639281,9.713787055,31.946,0.025,0.083246622,31.58733333,0.075535714,0.35232831,31.5915,-0.015185607,0.638156309,27.022,0.081,0.129499035,26.96933333,-0.004107143,0.152477945,27.0995,-0.003918588,0.211695536,21.47666667,0.038285714,0.074206918,21.384375,0.030838235,0.184967339,21.43836066,-0.01347541,0.431316513,9.358040642,-1.115862225,0.409628422,9.358040642,-1.115862225,0.409628422,9.372920373,-0.000801079,1.291993697
2962,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/16/2017 22:09,0.2,0,1,10.81428571,0.005504135,0.089973541,10.81428571,0.005504135,0.089973541,95.28571429,-0.003643167,0.487950036,95.28571429,-0.003643167,0.487950036,2.814285714,-0.034541158,0.760325745,2.814285714,-0.034541158,0.760325745,0.0,0.0,0.0,0.0,0.0,0.0,96.22923588,1.924155684,6.625501924,92.93784684,0.337767103,6.420325314,107.5458731,-0.613124446,15.97621434,32.832,0.044,0.071554175,32.964,-0.040178571,0.234514696,32.26862745,0.045470588,1.048761211,28.708,0.044,0.071554175,28.4,0.063642857,0.286206718,27.29666667,0.067652489,1.044405413,22.96666667,0.084571429,0.16107969,22.84875,0.008235294,0.185431928,21.78686275,0.105521267,2.048599024,9.288459677,-0.080860434,0.619709988,9.288459677,-0.080860434,0.619709988,9.484800513,-0.007728581,1.171337526
2963,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/16/2017 23:49,0.5,0,1,11.00833333,0.003846154,0.090033664,10.945,0.003233083,0.109904265,95.16666667,-0.026573427,0.577350269,95.45,-0.014887218,0.604805319,1.858333333,-0.013216783,0.597659577,2.14,-0.013413534,0.640230222,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,32.158,0.313,0.517464975,25.86333333,1.217357143,5.741892006,20.7855,0.147851903,4.076285874,27.16,1.113,1.886093847,22.366,0.6685,3.652607288,20.445,0.057844401,2.110009639,20.36,-0.013714286,0.030983867,20.566875,-0.044867647,0.222342641,23.63672131,-0.130677948,2.503848851,,,,,,,,,
2964,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/17/2017 0:07,-0.3,0,1,11.225,0.014,0.095742711,11.225,0.014,0.095742711,91.75,-0.14,0.957427108,91.75,-0.14,0.957427108,1.8,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,32.804,-0.075,0.146047937,32.78866667,0.013107143,0.141616518,32.77444444,0.011413829,0.136735994,29.982,-0.012,0.046043458,29.72066667,0.059928571,0.288282269,29.615,0.064344685,0.358694528,20.64,0.008571429,0.024494897,20.559375,0.016279412,0.080288542,20.53833333,0.017739938,0.097694,,,,,,,,,
2966,11,Female,20,1.65,52.0,2.5,1.5,7.0,1.0,5/17/2017 9:37,0.3,0,1,11.95714286,0.026428571,0.287849167,11.95714286,0.026428571,0.287849167,78.42857143,-0.114285714,1.272418021,78.42857143,-0.114285714,1.272418021,1.257142857,0.007142857,0.3047247,1.257142857,0.007142857,0.3047247,579.1428571,2.4,25.98351126,579.1428571,2.4,25.98351126,107.4053156,2.657552089,8.81108232,97.25501114,1.218030448,12.2886413,104.1547972,-0.594747116,15.22622657,30.836,0.125,0.213845739,30.09333333,0.141357143,0.651785095,29.48171429,0.046397759,0.725098313,29.134,0.036,0.068410526,28.86666667,0.05525,0.256059889,27.918,0.085481793,0.920031329,25.145,-0.101428571,0.25232915,24.5575,0.110705882,0.602876438,21.15514286,0.337672269,3.655787009,7.571698488,,,7.571699776,-4.32e-07,1.82e-06,7.571699347,2.88e-08,1.49e-06
